"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"222",2.89301570884209e-41,0.406588882206328,0.73,0.846,5.78603141768417e-38,"5","AGT"
"223",4.08117970472215e-34,0.393415734438588,0.669,0.812,8.1623594094443e-31,"5","LGALS3"
"224",4.80216175993747e-34,0.284747846143824,0.728,0.819,9.60432351987494e-31,"5","IGFBP2"
"225",2.78308052302585e-30,0.439931835874944,0.593,0.687,5.56616104605169e-27,"5","GARS"
"226",1.72686385343214e-26,0.284074616565909,0.481,0.796,3.45372770686428e-23,"5","XAF1"
"227",2.8396758778247e-21,0.500006086613673,0.641,0.805,5.67935175564941e-18,"5","NUPR1"
"228",1.69127084484206e-18,0.454734648286849,0.623,0.807,3.38254168968412e-15,"5","LPL"
"229",8.38984262489167e-15,0.439078561704993,0.628,0.778,1.67796852497833e-11,"5","TRIO"
"230",1.23570800162682e-12,0.285537511811944,0.447,0.578,2.47141600325364e-09,"5","DDIT4"
"231",1.84466946241464e-09,0.335185858425809,0.628,0.807,3.68933892482929e-06,"5","BCAT1"
"232",4.32519754433857e-09,0.515955299592632,0.617,0.836,8.65039508867713e-06,"5","CAMK2B"
"233",9.99290959134530e-09,0.588361869697812,0.56,0.814,1.99858191826906e-05,"5","MTCO1P12"
"234",1.05331595355255e-07,0.292760848393984,0.556,0.807,0.000210663190710509,"5","CHI3L1"
"235",1.49389115027409e-07,0.321945547706812,0.622,0.785,0.000298778230054818,"5","CDK6"
"236",2.73164433275823e-07,0.312534178600581,0.559,0.727,0.000546328866551647,"5","SERPINE2"
"237",2.90295860347257e-06,0.30072488555946,0.559,0.809,0.00580591720694514,"5","CYTL1"
"238",4.42123103520894e-06,0.572971375502341,0.528,0.739,0.00884246207041788,"5","MTCO1P40"
"239",7.84423657767174e-06,0.836373303387804,0.576,0.82,0.0156884731553435,"5","GDF15"
"240",9.68988309106899e-06,0.340279971358148,0.563,0.829,0.019379766182138,"5","CDH6"
"241",2.11562732042255e-05,0.511958223524818,0.621,0.838,0.042312546408451,"5","RPH3A"
"242",0.000147022335930937,0.358258167967008,0.655,0.847,0.294044671861874,"5","ELOVL2"
"243",0.000912557075597034,0.296133560655929,0.55,0.793,1,"5","SRPX"
"244",0.00133731789348712,0.471576544569652,0.658,0.854,1,"5","NOS2"
"245",0.00337186804268648,0.333054373741933,0.543,0.768,1,"5","AK4"
