"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.8","seurat_clusters"
"cell_2394","cell",863,626,0.115874855156431,"0","0"
"cell_2395","cell",860,667,0.116279069767442,"4","4"
"cell_2396","cell",862,538,0.232018561484919,"1","1"
"cell_2397","cell",861,601,0,"0","0"
"cell_2398","cell",860,654,0,"0","0"
"cell_2399","cell",861,619,0.116144018583043,"4","4"
"cell_2400","cell",859,625,0.116414435389988,"4","4"
"cell_2401","cell",859,610,0,"6","6"
"cell_2402","cell",861,652,0,"1","1"
"cell_2403","cell",858,535,0,"1","1"
"cell_2404","cell",858,614,0,"8","8"
"cell_2405","cell",854,628,0,"4","4"
"cell_2406","cell",854,568,0,"1","1"
"cell_2407","cell",855,594,0,"9","9"
"cell_2408","cell",855,614,0,"0","0"
"cell_2409","cell",855,688,0.116959064327485,"9","9"
"cell_2410","cell",849,619,0,"7","7"
"cell_2411","cell",853,678,0,"2","2"
"cell_2412","cell",852,584,0.117370892018779,"4","4"
"cell_2413","cell",847,654,0,"1","1"
"cell_2414","cell",851,619,0.587544065804935,"2","2"
"cell_2415","cell",851,617,0.117508813160987,"2","2"
"cell_2416","cell",850,620,0,"2","2"
"cell_2417","cell",850,644,0.117647058823529,"0","0"
"cell_2418","cell",850,609,0,"3","3"
"cell_2419","cell",849,521,0,"6","6"
"cell_2420","cell",850,644,0,"2","2"
"cell_2421","cell",848,604,0.117924528301887,"0","0"
"cell_2422","cell",846,602,0,"2","2"
"cell_2423","cell",843,599,0.118623962040332,"0","0"
"cell_2424","cell",845,630,0.118343195266272,"6","6"
"cell_2425","cell",846,615,0.236406619385343,"1","1"
"cell_2426","cell",844,587,0,"2","2"
"cell_2427","cell",842,571,0.118764845605701,"5","5"
"cell_2428","cell",844,633,0,"4","4"
"cell_2429","cell",841,596,0,"4","4"
"cell_2430","cell",838,523,0,"6","6"
"cell_2431","cell",838,593,2.38663484486873,"6","6"
"cell_2432","cell",837,595,0,"4","4"
"cell_2433","cell",836,629,0.239234449760766,"4","4"
"cell_2434","cell",839,540,0.357568533969011,"4","4"
"cell_2435","cell",837,645,0.1194743130227,"4","4"
"cell_2436","cell",837,580,0,"2","2"
"cell_2437","cell",834,561,0,"4","4"
"cell_2438","cell",835,628,0,"2","2"
"cell_2439","cell",835,596,0,"5","5"
"cell_2440","cell",833,546,0.600240096038415,"6","6"
"cell_2441","cell",833,614,0,"1","1"
"cell_2442","cell",833,693,0.120048019207683,"8","8"
"cell_2443","cell",833,595,0,"10","10"
"cell_2444","cell",833,644,0.120048019207683,"4","4"
"cell_2445","cell",832,581,0,"1","1"
"cell_2446","cell",829,602,0,"0","0"
"cell_2447","cell",831,492,0,"1","1"
"cell_2448","cell",831,577,0,"1","1"
"cell_2449","cell",830,546,0.36144578313253,"3","3"
"cell_2450","cell",827,484,0.362756952841596,"1","1"
"cell_2451","cell",827,623,0,"0","0"
"cell_2452","cell",824,583,0,"1","1"
"cell_2453","cell",826,611,0,"2","2"
"cell_2454","cell",824,662,0.242718446601942,"0","0"
"cell_2455","cell",823,599,0.243013365735115,"1","1"
"cell_2456","cell",824,544,0,"0","0"
"cell_2457","cell",825,650,0,"0","0"
"cell_2458","cell",824,614,0,"1","1"
"cell_2459","cell",822,581,0.48661800486618,"5","5"
"cell_2460","cell",822,586,0,"0","0"
"cell_2461","cell",821,589,0,"6","6"
"cell_2462","cell",823,561,0.121506682867558,"5","5"
"cell_2463","cell",819,557,0,"5","5"
"cell_2464","cell",818,635,0,"8","8"
"cell_2465","cell",816,623,0,"0","0"
"cell_2466","cell",816,400,0,"1","1"
"cell_2467","cell",815,472,0.122699386503067,"6","6"
"cell_2468","cell",814,526,0,"3","3"
"cell_2469","cell",814,538,0,"7","7"
"cell_2470","cell",809,611,0,"0","0"
"cell_2471","cell",809,574,0.618046971569839,"1","1"
"cell_2472","cell",814,586,0,"2","2"
"cell_2473","cell",797,471,0,"6","6"
"cell_2474","cell",812,646,0.369458128078818,"4","4"
"cell_2475","cell",813,591,0,"7","7"
"cell_2476","cell",810,571,0.123456790123457,"6","6"
"cell_2477","cell",810,521,0.37037037037037,"10","10"
"cell_2478","cell",811,632,0,"2","2"
"cell_2479","cell",810,547,0,"1","1"
"cell_2480","cell",803,612,0.24906600249066,"9","9"
"cell_2481","cell",807,493,0,"1","1"
"cell_2482","cell",807,574,0,"7","7"
"cell_2483","cell",806,634,0,"2","2"
"cell_2484","cell",806,522,0,"1","1"
"cell_2485","cell",804,528,0,"4","4"
"cell_2486","cell",806,513,0,"3","3"
"cell_2487","cell",806,551,0,"5","5"
"cell_2488","cell",801,586,0.124843945068664,"9","9"
"cell_2489","cell",802,502,0,"5","5"
"cell_2490","cell",803,481,0,"5","5"
"cell_2491","cell",801,583,0.499375780274657,"4","4"
"cell_2492","cell",802,552,0.124688279301746,"7","7"
"cell_2493","cell",799,597,0,"1","1"
"cell_2494","cell",802,527,0.124688279301746,"0","0"
"cell_2495","cell",800,531,0,"3","3"
"cell_2496","cell",798,527,0.25062656641604,"6","6"
"cell_2497","cell",799,529,0,"1","1"
"cell_2498","cell",798,521,0,"0","0"
"cell_2499","cell",798,491,0,"1","1"
"cell_2500","cell",798,588,0.12531328320802,"4","4"
"cell_2501","cell",795,625,0,"0","0"
"cell_2502","cell",797,539,0,"1","1"
"cell_2503","cell",797,611,0,"0","0"
"cell_2504","cell",795,583,0,"1","1"
"cell_2505","cell",794,610,0,"3","3"
"cell_2506","cell",795,575,0.125786163522013,"10","10"
"cell_2507","cell",791,572,0,"4","4"
"cell_2508","cell",794,604,0,"3","3"
"cell_2509","cell",793,599,0,"0","0"
"cell_2510","cell",793,788,0.126103404791929,"0","0"
"cell_2511","cell",794,462,0,"1","1"
"cell_2512","cell",790,551,0.379746835443038,"6","6"
"cell_2513","cell",790,551,0,"4","4"
"cell_2514","cell",789,547,0,"3","3"
"cell_2515","cell",790,549,0,"1","1"
"cell_2516","cell",781,569,0,"7","7"
"cell_2517","cell",789,529,0,"4","4"
"cell_2518","cell",789,600,0,"7","7"
"cell_2519","cell",787,556,0,"1","1"
"cell_2520","cell",788,574,0,"1","1"
"cell_2521","cell",786,624,0.127226463104326,"5","5"
"cell_2522","cell",786,602,0,"6","6"
"cell_2523","cell",787,532,0,"1","1"
"cell_2524","cell",784,546,0.255102040816327,"6","6"
"cell_2525","cell",785,517,0.127388535031847,"1","1"
"cell_2526","cell",783,562,0.255427841634738,"6","6"
"cell_2527","cell",782,600,0,"2","2"
"cell_2528","cell",773,423,0,"6","6"
"cell_2529","cell",784,605,0,"2","2"
"cell_2530","cell",783,584,0.255427841634738,"1","1"
"cell_2531","cell",781,604,0.768245838668374,"4","4"
"cell_2532","cell",782,589,0,"0","0"
"cell_2533","cell",782,518,0,"0","0"
"cell_2534","cell",781,521,0.256081946222791,"10","10"
"cell_2535","cell",781,606,0,"2","2"
"cell_2536","cell",781,565,0.128040973111396,"9","9"
"cell_2537","cell",780,595,0,"3","3"
"cell_2538","cell",779,580,0,"4","4"
"cell_2539","cell",776,599,0,"0","0"
"cell_2540","cell",778,573,0,"0","0"
"cell_2541","cell",777,556,0.128700128700129,"3","3"
"cell_2542","cell",778,509,0.12853470437018,"3","3"
"cell_2543","cell",776,571,0,"2","2"
"cell_2544","cell",776,615,1.41752577319588,"6","6"
"cell_2545","cell",776,564,0.128865979381443,"1","1"
"cell_2546","cell",774,597,0.129198966408269,"2","2"
"cell_2547","cell",775,539,0,"5","5"
"cell_2548","cell",774,555,0,"6","6"
"cell_2549","cell",774,587,0,"3","3"
"cell_2550","cell",775,566,0,"8","8"
"cell_2551","cell",774,504,0,"0","0"
"cell_2552","cell",772,565,0,"1","1"
"cell_2553","cell",770,564,0,"2","2"
"cell_2554","cell",772,506,0,"4","4"
"cell_2555","cell",770,468,0,"1","1"
"cell_2556","cell",767,556,0.130378096479791,"2","2"
"cell_2557","cell",770,470,0.12987012987013,"3","3"
"cell_2558","cell",769,519,0,"5","5"
"cell_2559","cell",764,546,0,"5","5"
"cell_2560","cell",765,556,0,"6","6"
"cell_2561","cell",766,599,0.130548302872063,"1","1"
"cell_2562","cell",765,537,0,"6","6"
"cell_2563","cell",765,548,0.130718954248366,"2","2"
"cell_2564","cell",764,597,0.654450261780105,"4","4"
"cell_2565","cell",763,574,0.131061598951507,"1","1"
"cell_2566","cell",764,568,0.130890052356021,"0","0"
"cell_2567","cell",760,564,0,"7","7"
"cell_2568","cell",760,472,0.131578947368421,"10","10"
"cell_2569","cell",762,506,0,"1","1"
"cell_2570","cell",760,531,0.921052631578947,"4","4"
"cell_2571","cell",761,516,0,"5","5"
"cell_2572","cell",759,569,0,"6","6"
"cell_2573","cell",757,617,0,"0","0"
"cell_2574","cell",755,613,0,"2","2"
"cell_2575","cell",757,579,0,"0","0"
"cell_2576","cell",756,526,0,"5","5"
"cell_2577","cell",758,573,0,"0","0"
"cell_2578","cell",756,582,0.132275132275132,"2","2"
"cell_2579","cell",755,532,0,"0","0"
"cell_2580","cell",756,582,0,"2","2"
"cell_2581","cell",751,561,0,"2","2"
"cell_2582","cell",753,546,0,"1","1"
"cell_2583","cell",753,567,0,"0","0"
"cell_2584","cell",753,511,0.132802124833997,"1","1"
"cell_2585","cell",754,508,0.26525198938992,"2","2"
"cell_2586","cell",752,567,0,"1","1"
"cell_2587","cell",753,583,0,"2","2"
"cell_2588","cell",753,575,0,"2","2"
"cell_2589","cell",753,527,0,"5","5"
"cell_2590","cell",751,560,0.133155792276964,"2","2"
"cell_2591","cell",752,517,0,"3","3"
"cell_2592","cell",748,489,0,"3","3"
"cell_2593","cell",751,478,0.133155792276964,"1","1"
"cell_2594","cell",751,633,0.133155792276964,"1","1"
"cell_2595","cell",748,531,0.401069518716578,"4","4"
"cell_2596","cell",749,545,0.267022696929239,"4","4"
"cell_2597","cell",746,530,0.804289544235925,"6","6"
"cell_2598","cell",746,585,0,"1","1"
"cell_2599","cell",747,545,0,"0","0"
"cell_2600","cell",743,541,0,"1","1"
"cell_2601","cell",742,587,0,"4","4"
"cell_2602","cell",744,520,0,"1","1"
"cell_2603","cell",742,498,0.269541778975741,"4","4"
"cell_2604","cell",741,589,0,"1","1"
"cell_2605","cell",737,567,0,"1","1"
"cell_2606","cell",740,516,0,"4","4"
"cell_2607","cell",740,499,0,"1","1"
"cell_2608","cell",738,569,0,"1","1"
"cell_2609","cell",739,433,0.27063599458728,"1","1"
"cell_2610","cell",737,562,0,"6","6"
"cell_2611","cell",734,566,0,"2","2"
"cell_2612","cell",735,590,0,"1","1"
"cell_2613","cell",734,567,0,"3","3"
"cell_2614","cell",736,424,0.271739130434783,"1","1"
"cell_2615","cell",734,546,0.136239782016349,"4","4"
"cell_2616","cell",732,499,0.273224043715847,"1","1"
"cell_2617","cell",732,601,0.136612021857924,"2","2"
"cell_2618","cell",731,491,0,"10","10"
"cell_2619","cell",730,526,0,"6","6"
"cell_2620","cell",732,509,0,"0","0"
"cell_2621","cell",730,506,0.136986301369863,"1","1"
"cell_2622","cell",731,410,0,"1","1"
"cell_2623","cell",731,514,0.27359781121751,"6","6"
"cell_2624","cell",730,480,0.136986301369863,"1","1"
"cell_2625","cell",727,591,0,"4","4"
"cell_2626","cell",728,594,0,"2","2"
"cell_2627","cell",730,571,0,"0","0"
"cell_2628","cell",730,552,0,"0","0"
"cell_2629","cell",726,546,0,"2","2"
"cell_2630","cell",723,585,0,"1","1"
"cell_2631","cell",727,435,1.23796423658872,"5","5"
"cell_2632","cell",728,476,0,"0","0"
"cell_2633","cell",723,536,0.553250345781466,"6","6"
"cell_2634","cell",725,573,0,"3","3"
"cell_2635","cell",724,569,0.552486187845304,"4","4"
"cell_2636","cell",723,512,0,"1","1"
"cell_2637","cell",717,577,1.95258019525802,"2","2"
"cell_2638","cell",719,531,0,"1","1"
"cell_2639","cell",719,451,0,"6","6"
"cell_2640","cell",719,558,0,"1","1"
"cell_2641","cell",720,561,0.138888888888889,"2","2"
"cell_2642","cell",719,597,0,"1","1"
"cell_2643","cell",717,530,0,"0","0"
"cell_2644","cell",716,556,0,"1","1"
"cell_2645","cell",714,453,0,"6","6"
"cell_2646","cell",716,525,0,"2","2"
"cell_2647","cell",716,542,0,"2","2"
"cell_2648","cell",713,531,0,"2","2"
"cell_2649","cell",715,550,0,"3","3"
"cell_2650","cell",713,489,0,"6","6"
"cell_2651","cell",715,465,0.13986013986014,"4","4"
"cell_2652","cell",711,470,0,"0","0"
"cell_2653","cell",713,516,0,"7","7"
"cell_2654","cell",714,509,0,"1","1"
"cell_2655","cell",712,542,0,"2","2"
"cell_2656","cell",711,561,0,"5","5"
"cell_2657","cell",711,492,0,"10","10"
"cell_2658","cell",713,538,0,"7","7"
"cell_2659","cell",710,576,0,"4","4"
"cell_2660","cell",710,503,0,"3","3"
"cell_2661","cell",707,553,0,"0","0"
"cell_2662","cell",709,527,0,"2","2"
"cell_2663","cell",706,594,0.141643059490085,"1","1"
"cell_2664","cell",706,548,0.28328611898017,"0","0"
"cell_2665","cell",707,458,0.141442715700141,"0","0"
"cell_2666","cell",706,506,0.28328611898017,"4","4"
"cell_2667","cell",706,500,0.141643059490085,"1","1"
"cell_2668","cell",704,515,2.69886363636364,"3","3"
"cell_2669","cell",703,524,0,"2","2"
"cell_2670","cell",702,539,0,"6","6"
"cell_2671","cell",701,504,0.14265335235378,"1","1"
"cell_2672","cell",703,514,0,"3","3"
"cell_2673","cell",703,555,0.142247510668563,"4","4"
"cell_2674","cell",702,536,0.142450142450142,"2","2"
"cell_2675","cell",702,503,0.142450142450142,"3","3"
"cell_2676","cell",701,514,0,"4","4"
"cell_2677","cell",699,588,0.143061516452074,"1","1"
"cell_2678","cell",701,492,0,"8","8"
"cell_2679","cell",697,479,0,"1","1"
"cell_2680","cell",696,543,0,"0","0"
"cell_2681","cell",699,471,0,"1","1"
"cell_2682","cell",699,573,0.143061516452074,"2","2"
"cell_2683","cell",697,560,0.143472022955524,"5","5"
"cell_2684","cell",696,555,0,"0","0"
"cell_2685","cell",695,547,0,"0","0"
"cell_2686","cell",697,503,0,"4","4"
"cell_2687","cell",695,461,0.143884892086331,"2","2"
"cell_2688","cell",696,479,0,"0","0"
"cell_2689","cell",694,460,0,"1","1"
"cell_2690","cell",695,475,0,"2","2"
"cell_2691","cell",693,512,0,"0","0"
"cell_2692","cell",689,524,0,"2","2"
"cell_2693","cell",690,473,0.144927536231884,"3","3"
"cell_2694","cell",690,502,0.289855072463768,"4","4"
"cell_2695","cell",690,405,0.434782608695652,"6","6"
"cell_2696","cell",685,460,0,"4","4"
"cell_2697","cell",688,440,0,"1","1"
"cell_2698","cell",688,509,0,"1","1"
"cell_2699","cell",686,516,0,"1","1"
"cell_2700","cell",685,566,0,"2","2"
"cell_2701","cell",676,400,0,"1","1"
"cell_2702","cell",683,463,0,"0","0"
"cell_2703","cell",685,490,0.291970802919708,"1","1"
"cell_2704","cell",680,523,0,"0","0"
"cell_2705","cell",682,549,0,"1","1"
"cell_2706","cell",682,506,0.146627565982405,"3","3"
"cell_2707","cell",680,536,0,"0","0"
"cell_2708","cell",680,471,0,"3","3"
"cell_2709","cell",679,498,0,"2","2"
"cell_2710","cell",678,509,0.147492625368732,"2","2"
"cell_2711","cell",679,499,0,"6","6"
"cell_2712","cell",677,542,0,"6","6"
"cell_2713","cell",678,521,0,"2","2"
"cell_2714","cell",676,531,0.14792899408284,"3","3"
"cell_2715","cell",675,546,0,"2","2"
"cell_2716","cell",673,511,0,"0","0"
"cell_2717","cell",676,483,0,"4","4"
"cell_2718","cell",673,447,0,"0","0"
"cell_2719","cell",675,473,0,"5","5"
"cell_2720","cell",672,452,0,"1","1"
"cell_2721","cell",673,423,0.148588410104012,"1","1"
"cell_2722","cell",672,485,0,"4","4"
"cell_2723","cell",672,459,0,"1","1"
"cell_2724","cell",671,444,0,"5","5"
"cell_2725","cell",671,489,0,"3","3"
"cell_2726","cell",671,437,0.29806259314456,"6","6"
"cell_2727","cell",668,483,0,"8","8"
"cell_2728","cell",670,517,0.746268656716418,"2","2"
"cell_2729","cell",668,519,0,"0","0"
"cell_2730","cell",668,467,0,"3","3"
"cell_2731","cell",666,547,0.15015015015015,"0","0"
"cell_2732","cell",668,478,0,"4","4"
"cell_2733","cell",667,521,0,"6","6"
"cell_2734","cell",666,516,0,"2","2"
"cell_2735","cell",665,453,0,"1","1"
"cell_2736","cell",664,526,0,"1","1"
"cell_2737","cell",663,540,0,"2","2"
"cell_2738","cell",657,526,0,"0","0"
"cell_2739","cell",663,480,0,"5","5"
"cell_2740","cell",662,519,0,"7","7"
"cell_2741","cell",663,444,0.603318250377074,"1","1"
"cell_2742","cell",662,474,0,"2","2"
"cell_2743","cell",664,460,0.150602409638554,"6","6"
"cell_2744","cell",662,495,0,"6","6"
"cell_2745","cell",663,438,0,"3","3"
"cell_2746","cell",657,449,0.15220700152207,"10","10"
"cell_2747","cell",658,470,0,"1","1"
"cell_2748","cell",658,518,0.455927051671732,"6","6"
"cell_2749","cell",658,509,0,"5","5"
"cell_2750","cell",658,519,0,"2","2"
"cell_2751","cell",659,390,0,"6","6"
"cell_2752","cell",657,425,0.30441400304414,"2","2"
"cell_2753","cell",657,467,0,"1","1"
"cell_2754","cell",657,468,0,"0","0"
"cell_2755","cell",656,514,0,"4","4"
"cell_2756","cell",655,509,0,"2","2"
"cell_2757","cell",656,468,0,"3","3"
"cell_2758","cell",653,471,0,"3","3"
"cell_2759","cell",655,458,0,"3","3"
"cell_2760","cell",654,497,0,"0","0"
"cell_2761","cell",653,405,0,"3","3"
"cell_2762","cell",636,456,0,"6","6"
"cell_2763","cell",653,506,0,"0","0"
"cell_2764","cell",652,520,0,"4","4"
"cell_2765","cell",652,456,0,"0","0"
"cell_2766","cell",651,438,0,"1","1"
"cell_2767","cell",651,513,0.460829493087558,"2","2"
"cell_2768","cell",648,401,0.462962962962963,"10","10"
"cell_2769","cell",648,479,0,"7","7"
"cell_2770","cell",648,487,0,"0","0"
"cell_2771","cell",647,507,0,"3","3"
"cell_2772","cell",646,475,0,"4","4"
"cell_2773","cell",645,424,0.155038759689922,"10","10"
"cell_2774","cell",646,486,0,"1","1"
"cell_2775","cell",644,392,0,"1","1"
"cell_2776","cell",645,507,0,"0","0"
"cell_2777","cell",645,489,0,"7","7"
"cell_2778","cell",645,481,0.310077519379845,"5","5"
"cell_2779","cell",643,460,0,"6","6"
"cell_2780","cell",645,457,0.155038759689922,"3","3"
"cell_2781","cell",643,472,0,"0","0"
"cell_2782","cell",643,429,0,"0","0"
"cell_2783","cell",641,506,0,"0","0"
"cell_2784","cell",642,485,0.155763239875389,"6","6"
"cell_2785","cell",642,496,0,"2","2"
"cell_2786","cell",640,481,0,"1","1"
"cell_2787","cell",641,509,0,"5","5"
"cell_2788","cell",641,474,0,"5","5"
"cell_2789","cell",639,479,0,"0","0"
"cell_2790","cell",638,497,0,"0","0"
"cell_2791","cell",638,519,0.156739811912226,"1","1"
"cell_2792","cell",639,434,0,"2","2"
"cell_2793","cell",637,463,0,"1","1"
"cell_2794","cell",636,481,0.314465408805031,"4","4"
"cell_2795","cell",637,476,0,"6","6"
"cell_2796","cell",636,423,0,"6","6"
"cell_2797","cell",637,454,0,"3","3"
"cell_2798","cell",635,505,0,"0","0"
"cell_2799","cell",633,476,0.631911532385466,"1","1"
"cell_2800","cell",635,462,0,"2","2"
"cell_2801","cell",634,514,0.157728706624606,"1","1"
"cell_2802","cell",633,488,0,"2","2"
"cell_2803","cell",632,426,0,"1","1"
"cell_2804","cell",632,461,0,"0","0"
"cell_2805","cell",630,490,0,"0","0"
"cell_2806","cell",629,407,0.158982511923688,"1","1"
"cell_2807","cell",630,454,0,"1","1"
"cell_2808","cell",628,525,0,"1","1"
"cell_2809","cell",625,396,0,"6","6"
"cell_2810","cell",627,470,0,"2","2"
"cell_2811","cell",625,466,0.32,"0","0"
"cell_2812","cell",627,492,0,"2","2"
"cell_2813","cell",628,456,0,"1","1"
"cell_2814","cell",626,379,0,"1","1"
"cell_2815","cell",626,462,0,"6","6"
"cell_2816","cell",626,503,0.479233226837061,"4","4"
"cell_2817","cell",623,483,0.321027287319422,"3","3"
"cell_2818","cell",623,478,0,"1","1"
"cell_2819","cell",622,428,0,"3","3"
"cell_2820","cell",622,479,0.321543408360129,"6","6"
"cell_2821","cell",622,508,0,"4","4"
"cell_2822","cell",620,320,0.161290322580645,"1","1"
"cell_2823","cell",609,418,0,"6","6"
"cell_2824","cell",618,482,0.161812297734628,"2","2"
"cell_2825","cell",619,434,0,"3","3"
"cell_2826","cell",619,497,0,"1","1"
"cell_2827","cell",616,459,0,"7","7"
"cell_2828","cell",615,457,0.16260162601626,"10","10"
"cell_2829","cell",616,487,0,"0","0"
"cell_2830","cell",617,466,1.45867098865478,"6","6"
"cell_2831","cell",615,452,0,"7","7"
"cell_2832","cell",614,478,0,"1","1"
"cell_2833","cell",614,491,0,"4","4"
"cell_2834","cell",614,471,0,"4","4"
"cell_2835","cell",614,443,0.488599348534202,"1","1"
"cell_2836","cell",613,413,0,"1","1"
"cell_2837","cell",613,497,0,"1","1"
"cell_2838","cell",612,521,0.163398692810458,"9","9"
"cell_2839","cell",612,462,0,"0","0"
"cell_2840","cell",609,468,1.3136288998358,"2","2"
"cell_2841","cell",611,463,0,"1","1"
"cell_2842","cell",609,490,0.821018062397373,"8","8"
"cell_2843","cell",612,385,0,"1","1"
"cell_2844","cell",611,443,0,"4","4"
"cell_2845","cell",610,469,0,"2","2"
"cell_2846","cell",609,442,0,"1","1"
"cell_2847","cell",608,466,0.164473684210526,"6","6"
"cell_2848","cell",607,462,0,"0","0"
"cell_2849","cell",608,468,0,"1","1"
"cell_2850","cell",608,489,0,"2","2"
"cell_2851","cell",606,507,0,"2","2"
"cell_2852","cell",606,468,0,"4","4"
"cell_2853","cell",605,478,0,"4","4"
"cell_2854","cell",606,444,0,"1","1"
"cell_2855","cell",605,412,0.165289256198347,"3","3"
"cell_2856","cell",605,403,0,"1","1"
"cell_2857","cell",605,461,0,"1","1"
"cell_2858","cell",604,418,0.165562913907285,"0","0"
"cell_2859","cell",602,458,0.498338870431894,"1","1"
"cell_2860","cell",603,474,0,"5","5"
"cell_2861","cell",597,484,0.16750418760469,"0","0"
"cell_2862","cell",601,454,1.16472545757072,"1","1"
"cell_2863","cell",597,478,0,"2","2"
"cell_2864","cell",600,430,0,"0","0"
"cell_2865","cell",601,432,0,"1","1"
"cell_2866","cell",600,423,0,"1","1"
"cell_2867","cell",599,429,0,"1","1"
"cell_2868","cell",598,448,0.167224080267559,"6","6"
"cell_2869","cell",599,485,0,"9","9"
"cell_2870","cell",598,445,0,"1","1"
"cell_2871","cell",598,428,0,"1","1"
"cell_2872","cell",598,463,0,"3","3"
"cell_2873","cell",595,473,0.168067226890756,"0","0"
"cell_2874","cell",596,463,0,"0","0"
"cell_2875","cell",594,438,0,"6","6"
"cell_2876","cell",596,463,0,"4","4"
"cell_2877","cell",593,366,0,"1","1"
"cell_2878","cell",594,453,0,"2","2"
"cell_2879","cell",593,467,0.505902192242833,"4","4"
"cell_2880","cell",592,432,0,"3","3"
"cell_2881","cell",592,455,0.168918918918919,"6","6"
"cell_2882","cell",592,439,0,"6","6"
"cell_2883","cell",593,366,0,"1","1"
"cell_2884","cell",590,466,0.169491525423729,"2","2"
"cell_2885","cell",592,473,0,"0","0"
"cell_2886","cell",591,456,0,"0","0"
"cell_2887","cell",588,452,0,"2","2"
"cell_2888","cell",591,432,0,"1","1"
"cell_2889","cell",589,470,0,"3","3"
"cell_2890","cell",588,505,0.680272108843537,"0","0"
"cell_2891","cell",589,434,0,"0","0"
"cell_2892","cell",589,418,0,"0","0"
"cell_2893","cell",588,436,0,"1","1"
"cell_2894","cell",586,450,0,"3","3"
"cell_2895","cell",585,443,0,"1","1"
"cell_2896","cell",587,431,0,"5","5"
"cell_2897","cell",585,464,0,"5","5"
"cell_2898","cell",584,404,0,"4","4"
"cell_2899","cell",585,436,0.170940170940171,"0","0"
"cell_2900","cell",584,431,0.171232876712329,"9","9"
"cell_2901","cell",584,368,0,"1","1"
"cell_2902","cell",581,462,0,"5","5"
"cell_2903","cell",583,379,0,"6","6"
"cell_2904","cell",580,480,0,"2","2"
"cell_2905","cell",582,463,0,"2","2"
"cell_2906","cell",581,393,0,"3","3"
"cell_2907","cell",580,469,0,"0","0"
"cell_2908","cell",579,427,0,"0","0"
"cell_2909","cell",579,437,0,"4","4"
"cell_2910","cell",579,439,0.172711571675302,"2","2"
"cell_2911","cell",577,458,0.173310225303293,"6","6"
"cell_2912","cell",577,400,0.173310225303293,"1","1"
"cell_2913","cell",576,399,0,"6","6"
"cell_2914","cell",574,419,0,"10","10"
"cell_2915","cell",577,430,0.346620450606586,"1","1"
"cell_2916","cell",575,460,0,"1","1"
"cell_2917","cell",572,463,0,"0","0"
"cell_2918","cell",575,430,0,"5","5"
"cell_2919","cell",572,464,0,"1","1"
"cell_2920","cell",574,419,0.522648083623693,"4","4"
"cell_2921","cell",573,453,0,"0","0"
"cell_2922","cell",572,445,0.174825174825175,"0","0"
"cell_2923","cell",573,403,0,"1","1"
"cell_2924","cell",569,424,0,"10","10"
"cell_2925","cell",572,411,0,"0","0"
"cell_2926","cell",572,422,0,"6","6"
"cell_2927","cell",569,405,0.175746924428822,"3","3"
"cell_2928","cell",570,431,0,"7","7"
"cell_2929","cell",571,456,0.525394045534151,"1","1"
"cell_2930","cell",571,472,0.175131348511384,"4","4"
"cell_2931","cell",571,422,0.175131348511384,"1","1"
"cell_2932","cell",570,473,0,"2","2"
"cell_2933","cell",567,466,0,"2","2"
"cell_2934","cell",569,477,0,"3","3"
"cell_2935","cell",567,425,0,"1","1"
"cell_2936","cell",565,422,0,"1","1"
"cell_2937","cell",564,403,0,"1","1"
"cell_2938","cell",565,450,0,"0","0"
"cell_2939","cell",562,419,0,"4","4"
"cell_2940","cell",562,447,0,"0","0"
"cell_2941","cell",562,412,0,"8","8"
"cell_2942","cell",558,462,0.3584229390681,"3","3"
"cell_2943","cell",562,364,0,"3","3"
"cell_2944","cell",562,424,0.177935943060498,"7","7"
"cell_2945","cell",560,397,0,"0","0"
"cell_2946","cell",559,425,0.178890876565295,"1","1"
"cell_2947","cell",561,397,0,"0","0"
"cell_2948","cell",559,377,0.178890876565295,"1","1"
"cell_2949","cell",559,417,0,"7","7"
"cell_2950","cell",557,415,0,"1","1"
"cell_2951","cell",558,403,0,"10","10"
"cell_2952","cell",559,401,0.178890876565295,"3","3"
"cell_2953","cell",559,458,0,"4","4"
"cell_2954","cell",555,444,0,"7","7"
"cell_2955","cell",557,392,0,"1","1"
"cell_2956","cell",557,452,0.359066427289048,"4","4"
"cell_2957","cell",557,352,0.179533213644524,"10","10"
"cell_2958","cell",556,384,0.359712230215827,"6","6"
"cell_2959","cell",557,448,0,"1","1"
"cell_2960","cell",554,402,0,"0","0"
"cell_2961","cell",555,401,0,"3","3"
"cell_2962","cell",554,455,0,"0","0"
"cell_2963","cell",554,412,0.180505415162455,"3","3"
"cell_2964","cell",553,397,0.180831826401447,"6","6"
"cell_2965","cell",553,372,0,"3","3"
"cell_2966","cell",552,447,0.36231884057971,"1","1"
"cell_2967","cell",531,389,0.188323917137476,"6","6"
"cell_2968","cell",549,380,0,"6","6"
"cell_2969","cell",550,409,0,"1","1"
"cell_2970","cell",548,382,0,"6","6"
"cell_2971","cell",546,375,0,"0","0"
"cell_2972","cell",548,405,0.182481751824818,"3","3"
"cell_2973","cell",548,369,0,"1","1"
"cell_2974","cell",548,463,0,"4","4"
"cell_2975","cell",548,451,0,"2","2"
"cell_2976","cell",547,426,0.182815356489945,"1","1"
"cell_2977","cell",547,419,0,"2","2"
"cell_2978","cell",546,399,0,"1","1"
