"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.8","seurat_clusters"
"cell_1800","cell",1013,721,0,"1","1"
"cell_1801","cell",1009,807,0,"5","5"
"cell_1802","cell",1010,728,1.18811881188119,"2","2"
"cell_1803","cell",1014,704,0.0986193293885602,"3","3"
"cell_1804","cell",1014,752,0.394477317554241,"2","2"
"cell_1805","cell",1013,781,0.296150049358342,"0","0"
"cell_1806","cell",1013,710,0.0987166831194472,"0","0"
"cell_1807","cell",1011,797,0.29673590504451,"0","0"
"cell_1808","cell",1011,728,0.593471810089021,"4","4"
"cell_1809","cell",1010,770,0,"4","4"
"cell_1810","cell",1011,763,0.593471810089021,"7","7"
"cell_1811","cell",1011,745,0.0989119683481701,"0","0"
"cell_1812","cell",1010,766,0,"0","0"
"cell_1813","cell",1006,776,0.397614314115308,"7","7"
"cell_1814","cell",1008,781,0.396825396825397,"1","1"
"cell_1815","cell",1008,751,0.198412698412698,"4","4"
"cell_1816","cell",1007,700,0.397219463753724,"1","1"
"cell_1817","cell",1006,817,0.596421471172962,"0","0"
"cell_1818","cell",1007,742,0,"0","0"
"cell_1819","cell",1009,659,0,"3","3"
"cell_1820","cell",1004,774,0.099601593625498,"0","0"
"cell_1821","cell",1006,682,0.099403578528827,"3","3"
"cell_1822","cell",1003,755,0.0997008973080758,"7","7"
"cell_1823","cell",1004,734,0.099601593625498,"1","1"
"cell_1824","cell",1003,674,0.299102691924227,"3","3"
"cell_1825","cell",1006,758,0.198807157057654,"1","1"
"cell_1826","cell",1005,727,0.099502487562189,"1","1"
"cell_1827","cell",997,763,0,"2","2"
"cell_1828","cell",999,819,0,"0","0"
"cell_1829","cell",1000,728,0.1,"7","7"
"cell_1830","cell",1001,741,0.699300699300699,"7","7"
"cell_1831","cell",1002,738,0.0998003992015968,"5","5"
"cell_1832","cell",1002,786,0.399201596806387,"5","5"
"cell_1833","cell",1000,743,0,"5","5"
"cell_1834","cell",996,770,0.803212851405622,"3","3"
"cell_1835","cell",997,798,0.300902708124373,"4","4"
"cell_1836","cell",1000,711,0,"4","4"
"cell_1837","cell",995,714,0.100502512562814,"3","3"
"cell_1838","cell",998,729,0.400801603206413,"4","4"
"cell_1839","cell",999,707,0.1001001001001,"1","1"
"cell_1840","cell",997,781,0.401203610832498,"1","1"
"cell_1841","cell",998,732,0.501002004008016,"5","5"
"cell_1842","cell",999,750,0.1001001001001,"0","0"
"cell_1843","cell",998,675,0.400801603206413,"3","3"
"cell_1844","cell",994,739,0.100603621730382,"2","2"
"cell_1845","cell",996,792,1.00401606425703,"0","0"
"cell_1846","cell",993,773,0.100704934541793,"2","2"
"cell_1847","cell",995,760,0.201005025125628,"5","5"
"cell_1848","cell",995,714,0,"4","4"
"cell_1849","cell",996,763,0.301204819277108,"0","0"
"cell_1850","cell",991,775,0,"5","5"
"cell_1851","cell",992,745,0.100806451612903,"1","1"
"cell_1852","cell",987,782,0.60790273556231,"4","4"
"cell_1853","cell",991,718,0.100908173562059,"7","7"
"cell_1854","cell",989,747,0.404448938321537,"2","2"
"cell_1855","cell",993,766,1.00704934541793,"1","1"
"cell_1856","cell",993,715,0.302114803625378,"0","0"
"cell_1857","cell",990,805,0.101010101010101,"1","1"
"cell_1858","cell",993,644,0,"3","3"
"cell_1859","cell",991,764,0.201816347124117,"1","1"
"cell_1860","cell",989,749,0.404448938321537,"2","2"
"cell_1861","cell",986,760,0.405679513184584,"0","0"
"cell_1862","cell",985,796,0.304568527918782,"5","5"
"cell_1863","cell",985,751,0.710659898477157,"8","8"
"cell_1864","cell",984,752,0.914634146341463,"2","2"
"cell_1865","cell",977,760,0.307062436028659,"0","0"
"cell_1866","cell",978,752,0.920245398773006,"2","2"
"cell_1867","cell",985,718,0.304568527918782,"3","3"
"cell_1868","cell",986,777,0.304259634888438,"0","0"
"cell_1869","cell",983,635,0,"3","3"
"cell_1870","cell",986,728,0.50709939148073,"7","7"
"cell_1871","cell",984,735,0.203252032520325,"0","0"
"cell_1872","cell",981,714,0.815494393476045,"3","3"
"cell_1873","cell",978,760,0.102249488752556,"0","0"
"cell_1874","cell",982,718,0.10183299389002,"1","1"
"cell_1875","cell",981,677,0,"3","3"
"cell_1876","cell",982,698,0.10183299389002,"2","2"
"cell_1877","cell",981,762,0.203873598369011,"0","0"
"cell_1878","cell",982,626,0.203665987780041,"6","6"
"cell_1879","cell",982,729,0.203665987780041,"2","2"
"cell_1880","cell",976,745,0.204918032786885,"4","4"
"cell_1881","cell",978,735,0,"0","0"
"cell_1882","cell",977,740,0.204708290685773,"5","5"
"cell_1883","cell",977,662,0.204708290685773,"3","3"
"cell_1884","cell",977,736,0.614124872057318,"3","3"
"cell_1885","cell",974,758,0.308008213552361,"0","0"
"cell_1886","cell",975,765,0.102564102564103,"5","5"
"cell_1887","cell",974,760,0.205338809034908,"0","0"
"cell_1888","cell",975,778,0.102564102564103,"5","5"
"cell_1889","cell",975,774,1.94871794871795,"1","1"
"cell_1890","cell",974,696,0.205338809034908,"5","5"
"cell_1891","cell",976,658,0.204918032786885,"3","3"
"cell_1892","cell",976,759,0.307377049180328,"5","5"
"cell_1893","cell",975,716,0.307692307692308,"1","1"
"cell_1894","cell",973,722,0.205549845837616,"0","0"
"cell_1895","cell",968,729,0.309917355371901,"2","2"
"cell_1896","cell",971,763,0.308959835221421,"0","0"
"cell_1897","cell",971,715,0.205973223480947,"1","1"
"cell_1898","cell",971,642,0.102986611740474,"0","0"
"cell_1899","cell",969,791,0,"5","5"
"cell_1900","cell",971,749,0.102986611740474,"1","1"
"cell_1901","cell",972,767,2.36625514403292,"0","0"
"cell_1902","cell",970,751,0.309278350515464,"2","2"
"cell_1903","cell",969,726,0.206398348813209,"0","0"
"cell_1904","cell",966,706,0.20703933747412,"0","0"
"cell_1905","cell",971,741,0.205973223480947,"2","2"
"cell_1906","cell",969,679,0,"1","1"
"cell_1907","cell",968,758,0.103305785123967,"0","0"
"cell_1908","cell",969,780,0.206398348813209,"0","0"
"cell_1909","cell",968,748,0,"5","5"
"cell_1910","cell",967,722,0.103412616339193,"0","0"
"cell_1911","cell",966,712,1.13871635610766,"0","0"
"cell_1912","cell",967,745,0.103412616339193,"5","5"
"cell_1913","cell",964,702,0.311203319502075,"2","2"
"cell_1914","cell",966,650,0.20703933747412,"3","3"
"cell_1915","cell",965,770,0.518134715025907,"0","0"
"cell_1916","cell",958,694,0.313152400835073,"4","4"
"cell_1917","cell",964,750,0.103734439834025,"0","0"
"cell_1918","cell",961,758,0,"5","5"
"cell_1919","cell",961,736,0.312174817898023,"0","0"
"cell_1920","cell",957,706,0.417972831765935,"7","7"
"cell_1921","cell",958,750,0,"0","0"
"cell_1922","cell",961,721,0.208116545265349,"0","0"
"cell_1923","cell",959,750,0.104275286757039,"0","0"
"cell_1924","cell",961,733,0.104058272632674,"2","2"
"cell_1925","cell",956,692,0.732217573221757,"2","2"
"cell_1926","cell",956,690,0.104602510460251,"6","6"
"cell_1927","cell",958,731,0.521920668058455,"0","0"
"cell_1928","cell",952,726,0.420168067226891,"2","2"
"cell_1929","cell",954,739,0.733752620545073,"2","2"
"cell_1930","cell",957,731,0.313479623824451,"1","1"
"cell_1931","cell",951,726,0.210304942166141,"3","3"
"cell_1932","cell",948,728,0.210970464135021,"2","2"
"cell_1933","cell",956,721,0.104602510460251,"8","8"
"cell_1934","cell",952,618,0,"3","3"
"cell_1935","cell",952,722,0.210084033613445,"2","2"
"cell_1936","cell",952,620,0.525210084033613,"3","3"
"cell_1937","cell",952,693,0.525210084033613,"3","3"
"cell_1938","cell",953,707,0.104931794333683,"4","4"
"cell_1939","cell",947,701,0,"6","6"
"cell_1940","cell",950,719,0.631578947368421,"0","0"
"cell_1941","cell",951,648,0.315457413249211,"4","4"
"cell_1942","cell",951,746,0,"0","0"
"cell_1943","cell",951,738,0.210304942166141,"3","3"
"cell_1944","cell",945,652,1.69312169312169,"3","3"
"cell_1945","cell",950,684,0.105263157894737,"1","1"
"cell_1946","cell",948,727,0.632911392405063,"0","0"
"cell_1947","cell",950,732,0.210526315789474,"0","0"
"cell_1948","cell",946,757,0.211416490486258,"2","2"
"cell_1949","cell",948,738,0,"0","0"
"cell_1950","cell",947,746,1.16156282998944,"4","4"
"cell_1951","cell",946,749,0.845665961945032,"1","1"
"cell_1952","cell",947,676,0.316789862724393,"2","2"
"cell_1953","cell",940,739,0.74468085106383,"6","6"
"cell_1954","cell",947,737,0.105596620908131,"8","8"
"cell_1955","cell",946,723,0.528541226215645,"4","4"
"cell_1956","cell",945,735,0,"0","0"
"cell_1957","cell",946,652,0.105708245243129,"2","2"
"cell_1958","cell",944,691,0.423728813559322,"2","2"
"cell_1959","cell",943,737,0.212089077412513,"2","2"
"cell_1960","cell",944,751,0.529661016949152,"5","5"
"cell_1961","cell",942,741,0.318471337579618,"2","2"
"cell_1962","cell",943,741,0.31813361611877,"2","2"
"cell_1963","cell",942,723,0.530785562632696,"4","4"
"cell_1964","cell",940,675,0,"3","3"
"cell_1965","cell",943,679,0,"1","1"
"cell_1966","cell",942,728,0.743099787685775,"2","2"
"cell_1967","cell",938,716,1.1727078891258,"2","2"
"cell_1968","cell",940,693,0.319148936170213,"0","0"
"cell_1969","cell",939,736,0,"2","2"
"cell_1970","cell",941,717,0.212539851222104,"4","4"
"cell_1971","cell",940,712,0.531914893617021,"1","1"
"cell_1972","cell",940,687,0.106382978723404,"0","0"
"cell_1973","cell",939,676,0.106496272630458,"6","6"
"cell_1974","cell",939,736,0.319488817891374,"2","2"
"cell_1975","cell",938,693,0.319829424307036,"4","4"
"cell_1976","cell",937,675,0.533617929562433,"1","1"
"cell_1977","cell",937,713,0.106723585912487,"0","0"
"cell_1978","cell",937,714,0,"1","1"
"cell_1979","cell",938,633,0.106609808102345,"3","3"
"cell_1980","cell",939,703,0.106496272630458,"2","2"
"cell_1981","cell",939,771,0.212992545260916,"5","5"
"cell_1982","cell",937,689,0.32017075773746,"2","2"
"cell_1983","cell",936,706,0.213675213675214,"5","5"
"cell_1984","cell",935,700,0.106951871657754,"8","8"
"cell_1985","cell",937,711,0.533617929562433,"0","0"
"cell_1986","cell",930,770,0.10752688172043,"5","5"
"cell_1987","cell",932,766,0,"5","5"
"cell_1988","cell",932,739,0,"5","5"
"cell_1989","cell",936,675,0.106837606837607,"0","0"
"cell_1990","cell",934,672,0.642398286937901,"0","0"
"cell_1991","cell",933,695,0.321543408360129,"4","4"
"cell_1992","cell",932,681,0.321888412017167,"8","8"
"cell_1993","cell",931,682,0,"0","0"
"cell_1994","cell",930,686,0.32258064516129,"0","0"
"cell_1995","cell",930,706,0.21505376344086,"0","0"
"cell_1996","cell",931,681,0,"0","0"
"cell_1997","cell",930,692,0.10752688172043,"3","3"
"cell_1998","cell",929,658,0,"5","5"
"cell_1999","cell",927,707,0,"3","3"
"cell_2000","cell",928,721,0.646551724137931,"2","2"
"cell_2001","cell",930,703,0.10752688172043,"1","1"
"cell_2002","cell",929,686,0.107642626480086,"0","0"
"cell_2003","cell",927,704,0,"1","1"
"cell_2004","cell",927,668,0.107874865156419,"0","0"
"cell_2005","cell",926,753,0.107991360691145,"0","0"
"cell_2006","cell",925,672,0.108108108108108,"4","4"
"cell_2007","cell",928,684,0.107758620689655,"0","0"
"cell_2008","cell",928,683,0.323275862068966,"0","0"
"cell_2009","cell",926,699,0.107991360691145,"0","0"
"cell_2010","cell",926,731,0.539956803455723,"2","2"
"cell_2011","cell",927,709,0.107874865156419,"0","0"
"cell_2012","cell",926,708,0.755939524838013,"2","2"
"cell_2013","cell",926,653,0.107991360691145,"3","3"
"cell_2014","cell",921,749,0.434310532030402,"5","5"
"cell_2015","cell",923,633,0.325027085590466,"3","3"
"cell_2016","cell",925,597,0.216216216216216,"3","3"
"cell_2017","cell",924,711,0.432900432900433,"2","2"
"cell_2018","cell",922,689,0,"0","0"
"cell_2019","cell",923,708,0.108342361863489,"6","6"
"cell_2020","cell",923,664,0.108342361863489,"3","3"
"cell_2021","cell",922,726,0.216919739696312,"1","1"
"cell_2022","cell",923,721,0.216684723726977,"1","1"
"cell_2023","cell",924,699,0.324675324675325,"2","2"
"cell_2024","cell",922,711,0.542299349240781,"1","1"
"cell_2025","cell",923,658,0.325027085590466,"4","4"
"cell_2026","cell",921,718,0.434310532030402,"1","1"
"cell_2027","cell",921,740,0.217155266015201,"4","4"
"cell_2028","cell",923,702,0.541711809317443,"4","4"
"cell_2029","cell",920,704,0.108695652173913,"2","2"
"cell_2030","cell",921,593,0.325732899022801,"3","3"
"cell_2031","cell",921,723,0.542888165038002,"1","1"
"cell_2032","cell",921,715,2.17155266015201,"2","2"
"cell_2033","cell",922,750,0.325379609544469,"1","1"
"cell_2034","cell",919,617,0.544069640914037,"3","3"
"cell_2035","cell",920,646,0.434782608695652,"3","3"
"cell_2036","cell",915,662,0.218579234972678,"3","3"
"cell_2037","cell",920,723,2.5,"4","4"
"cell_2038","cell",918,709,0.108932461873638,"7","7"
"cell_2039","cell",918,689,0.435729847494553,"4","4"
"cell_2040","cell",915,743,0.109289617486339,"0","0"
"cell_2041","cell",918,763,0.217864923747277,"0","0"
"cell_2042","cell",919,710,0.326441784548422,"0","0"
"cell_2043","cell",915,726,0.218579234972678,"6","6"
"cell_2044","cell",918,626,0,"3","3"
"cell_2045","cell",916,678,0.218340611353712,"0","0"
"cell_2046","cell",914,676,0.218818380743982,"2","2"
"cell_2047","cell",917,609,0.218102508178844,"0","0"
"cell_2048","cell",914,660,0.109409190371991,"0","0"
"cell_2049","cell",911,667,0.21953896816685,"3","3"
"cell_2050","cell",915,679,0.218579234972678,"0","0"
"cell_2051","cell",914,747,0.218818380743982,"0","0"
"cell_2052","cell",913,702,0.219058050383352,"5","5"
"cell_2053","cell",914,707,0.109409190371991,"4","4"
"cell_2054","cell",911,708,0.329308452250274,"6","6"
"cell_2055","cell",908,705,1.43171806167401,"4","4"
"cell_2056","cell",912,681,0.219298245614035,"0","0"
"cell_2057","cell",912,739,0,"0","0"
"cell_2058","cell",912,687,0.219298245614035,"5","5"
"cell_2059","cell",911,702,0.109769484083425,"1","1"
"cell_2060","cell",910,696,0.43956043956044,"2","2"
"cell_2061","cell",913,731,0.109529025191676,"1","1"
"cell_2062","cell",912,710,0.219298245614035,"0","0"
"cell_2063","cell",911,682,1.09769484083425,"2","2"
"cell_2064","cell",912,697,0.219298245614035,"4","4"
"cell_2065","cell",912,739,0.109649122807018,"1","1"
"cell_2066","cell",912,702,0.219298245614035,"0","0"
"cell_2067","cell",907,760,0.110253583241455,"5","5"
"cell_2068","cell",908,684,0.220264317180617,"0","0"
"cell_2069","cell",912,640,0.219298245614035,"0","0"
"cell_2070","cell",910,701,0,"4","4"
"cell_2071","cell",909,687,0.11001100110011,"2","2"
"cell_2072","cell",907,627,0.110253583241455,"3","3"
"cell_2073","cell",909,640,0,"6","6"
"cell_2074","cell",904,712,0.221238938053097,"4","4"
"cell_2075","cell",906,653,0.22075055187638,"3","3"
"cell_2076","cell",908,701,0.110132158590308,"1","1"
"cell_2077","cell",908,633,0.770925110132159,"3","3"
"cell_2078","cell",904,722,1.99115044247788,"0","0"
"cell_2079","cell",906,648,0.441501103752759,"1","1"
"cell_2080","cell",905,686,0.110497237569061,"0","0"
"cell_2081","cell",907,714,0,"4","4"
"cell_2082","cell",908,648,0,"7","7"
"cell_2083","cell",906,637,0.33112582781457,"3","3"
"cell_2084","cell",904,702,0.110619469026549,"0","0"
"cell_2085","cell",906,679,0.33112582781457,"2","2"
"cell_2086","cell",904,737,0.553097345132743,"0","0"
"cell_2087","cell",900,878,0.555555555555556,"2","2"
"cell_2088","cell",906,646,0.11037527593819,"1","1"
"cell_2089","cell",906,649,0.33112582781457,"2","2"
"cell_2090","cell",906,658,0.11037527593819,"0","0"
"cell_2091","cell",905,657,0.331491712707182,"1","1"
"cell_2092","cell",906,668,0.22075055187638,"1","1"
"cell_2093","cell",906,668,0.22075055187638,"1","1"
"cell_2094","cell",906,713,0.441501103752759,"1","1"
"cell_2095","cell",905,717,0.441988950276243,"5","5"
"cell_2096","cell",903,707,1.99335548172757,"2","2"
"cell_2097","cell",903,719,0.110741971207087,"5","5"
"cell_2098","cell",904,713,0.331858407079646,"2","2"
"cell_2099","cell",904,661,0.884955752212389,"0","0"
"cell_2100","cell",905,667,0,"6","6"
"cell_2101","cell",904,685,0.221238938053097,"0","0"
"cell_2102","cell",904,646,0.221238938053097,"2","2"
"cell_2103","cell",903,644,0.221483942414175,"3","3"
"cell_2104","cell",900,681,0,"3","3"
"cell_2105","cell",903,671,0.110741971207087,"2","2"
"cell_2106","cell",903,695,1.21816168327796,"0","0"
"cell_2107","cell",900,610,0.111111111111111,"3","3"
"cell_2108","cell",902,675,0.443458980044346,"0","0"
"cell_2109","cell",901,677,1.10987791342952,"0","0"
"cell_2110","cell",902,686,0.443458980044346,"2","2"
"cell_2111","cell",901,704,0,"0","0"
"cell_2112","cell",901,663,0.110987791342952,"0","0"
"cell_2113","cell",897,706,0.445930880713489,"0","0"
"cell_2114","cell",900,689,0,"5","5"
"cell_2115","cell",899,708,0,"0","0"
"cell_2116","cell",900,725,0.111111111111111,"0","0"
"cell_2117","cell",899,748,0.111234705228031,"5","5"
"cell_2118","cell",900,651,0.222222222222222,"3","3"
"cell_2119","cell",899,655,0.333704115684093,"2","2"
"cell_2120","cell",898,726,0.22271714922049,"0","0"
"cell_2121","cell",900,677,0,"0","0"
"cell_2122","cell",898,616,0.111358574610245,"3","3"
"cell_2123","cell",899,663,0,"1","1"
"cell_2124","cell",892,720,0.448430493273543,"0","0"
"cell_2125","cell",898,660,0,"3","3"
"cell_2126","cell",897,680,0.445930880713489,"4","4"
"cell_2127","cell",895,672,0.446927374301676,"2","2"
"cell_2128","cell",894,641,0,"3","3"
"cell_2129","cell",895,699,0.223463687150838,"2","2"
"cell_2130","cell",896,648,0.223214285714286,"3","3"
"cell_2131","cell",895,664,0,"0","0"
"cell_2132","cell",891,684,0.448933782267116,"5","5"
"cell_2133","cell",894,622,0,"3","3"
"cell_2134","cell",896,635,0.223214285714286,"1","1"
"cell_2135","cell",894,626,0.671140939597315,"3","3"
"cell_2136","cell",893,625,0.335946248600224,"3","3"
"cell_2137","cell",893,710,0,"2","2"
"cell_2138","cell",892,700,0.224215246636771,"1","1"
"cell_2139","cell",893,638,0.559910414333707,"5","5"
"cell_2140","cell",892,653,0,"1","1"
"cell_2141","cell",891,657,0.112233445566779,"2","2"
"cell_2142","cell",887,670,0.112739571589628,"3","3"
"cell_2143","cell",892,687,0.336322869955157,"1","1"
"cell_2144","cell",890,658,0,"1","1"
"cell_2145","cell",889,641,0,"4","4"
"cell_2146","cell",889,679,0.224971878515186,"4","4"
"cell_2147","cell",887,677,0.338218714768884,"2","2"
"cell_2148","cell",888,631,0.112612612612613,"0","0"
"cell_2149","cell",890,711,0.561797752808989,"4","4"
"cell_2150","cell",889,667,0.224971878515186,"3","3"
"cell_2151","cell",887,641,0.789177001127396,"2","2"
"cell_2152","cell",887,721,0.225479143179256,"1","1"
"cell_2153","cell",886,704,0,"0","0"
"cell_2154","cell",887,682,0.225479143179256,"2","2"
"cell_2155","cell",886,676,0,"7","7"
"cell_2156","cell",888,653,0,"3","3"
"cell_2157","cell",885,680,0,"0","0"
"cell_2158","cell",887,688,0.338218714768884,"0","0"
"cell_2159","cell",884,638,0.452488687782805,"3","3"
"cell_2160","cell",883,664,0.226500566251416,"6","6"
"cell_2161","cell",879,714,0.227531285551763,"0","0"
"cell_2162","cell",883,639,0.679501698754247,"3","3"
"cell_2163","cell",879,713,0.796359499431172,"0","0"
"cell_2164","cell",882,622,0.113378684807256,"3","3"
"cell_2165","cell",883,667,0.339750849377123,"2","2"
"cell_2166","cell",881,709,0.340522133938706,"1","1"
"cell_2167","cell",882,610,0,"0","0"
"cell_2168","cell",882,625,0.453514739229025,"0","0"
"cell_2169","cell",879,688,0.227531285551763,"1","1"
"cell_2170","cell",877,678,0.114025085518814,"0","0"
"cell_2171","cell",880,689,0.227272727272727,"1","1"
"cell_2172","cell",881,691,0.340522133938706,"5","5"
"cell_2173","cell",878,687,0.341685649202733,"5","5"
"cell_2174","cell",876,687,0,"1","1"
"cell_2175","cell",878,697,0.113895216400911,"5","5"
"cell_2176","cell",879,713,0.341296928327645,"0","0"
"cell_2177","cell",878,874,0.797266514806378,"0","0"
"cell_2178","cell",876,657,0.570776255707762,"3","3"
"cell_2179","cell",878,867,0.455580865603645,"4","4"
"cell_2180","cell",878,639,0.113895216400911,"4","4"
"cell_2181","cell",878,660,0.341685649202733,"0","0"
"cell_2182","cell",876,729,0.228310502283105,"4","4"
"cell_2183","cell",876,693,0.570776255707762,"2","2"
"cell_2184","cell",876,675,0.45662100456621,"4","4"
"cell_2185","cell",875,662,0.114285714285714,"2","2"
"cell_2186","cell",876,710,0.228310502283105,"0","0"
"cell_2187","cell",872,627,0,"3","3"
"cell_2188","cell",875,683,0.114285714285714,"0","0"
"cell_2189","cell",867,662,0.115340253748558,"5","5"
"cell_2190","cell",875,613,0.571428571428571,"0","0"
"cell_2191","cell",874,632,0,"1","1"
"cell_2192","cell",874,709,0.5720823798627,"4","4"
"cell_2193","cell",870,666,0.114942528735632,"4","4"
"cell_2194","cell",870,664,0.574712643678161,"0","0"
"cell_2195","cell",870,676,1.14942528735632,"1","1"
"cell_2196","cell",872,662,0.229357798165138,"1","1"
"cell_2197","cell",869,601,0.230149597238205,"6","6"
"cell_2198","cell",872,685,1.03211009174312,"1","1"
"cell_2199","cell",871,677,0.459242250287026,"4","4"
"cell_2200","cell",872,638,0,"5","5"
"cell_2201","cell",869,672,0,"0","0"
"cell_2202","cell",868,615,1.61290322580645,"4","4"
"cell_2203","cell",869,626,0.46029919447641,"1","1"
"cell_2204","cell",869,673,0,"0","0"
"cell_2205","cell",869,646,0.575373993095512,"2","2"
"cell_2206","cell",869,616,0,"3","3"
"cell_2207","cell",871,603,0.229621125143513,"3","3"
"cell_2208","cell",870,863,0,"0","0"
"cell_2209","cell",866,711,0.92378752886836,"0","0"
"cell_2210","cell",868,656,0.345622119815668,"0","0"
"cell_2211","cell",864,644,2.31481481481481,"1","1"
"cell_2212","cell",870,652,0.459770114942529,"0","0"
"cell_2213","cell",867,594,0,"3","3"
"cell_2214","cell",867,694,0.115340253748558,"5","5"
"cell_2215","cell",869,608,0.230149597238205,"0","0"
"cell_2216","cell",869,652,0,"0","0"
"cell_2217","cell",867,659,0.230680507497116,"6","6"
"cell_2218","cell",869,675,0,"1","1"
"cell_2219","cell",864,660,0.810185185185185,"5","5"
"cell_2220","cell",866,666,0.23094688221709,"0","0"
"cell_2221","cell",865,663,0.46242774566474,"2","2"
"cell_2222","cell",868,623,0,"3","3"
"cell_2223","cell",864,627,0.115740740740741,"3","3"
"cell_2224","cell",863,615,0.231749710312862,"0","0"
"cell_2225","cell",865,656,0,"4","4"
"cell_2226","cell",863,712,1.04287369640788,"0","0"
"cell_2227","cell",865,571,0.92485549132948,"3","3"
"cell_2228","cell",864,707,0.231481481481481,"1","1"
"cell_2229","cell",866,680,0,"1","1"
"cell_2230","cell",859,708,0.349243306169965,"0","0"
"cell_2231","cell",862,661,0.696055684454756,"6","6"
"cell_2232","cell",864,702,1.96759259259259,"0","0"
"cell_2233","cell",864,655,0.115740740740741,"0","0"
"cell_2234","cell",863,662,0.347624565469293,"0","0"
"cell_2235","cell",862,682,0.464037122969838,"4","4"
"cell_2236","cell",862,693,0.116009280742459,"1","1"
"cell_2237","cell",860,605,0.581395348837209,"3","3"
"cell_2238","cell",860,632,0,"3","3"
"cell_2239","cell",859,680,0.116414435389988,"0","0"
"cell_2240","cell",860,597,0,"3","3"
"cell_2241","cell",858,603,0.34965034965035,"3","3"
"cell_2242","cell",859,626,1.0477299185099,"1","1"
"cell_2243","cell",855,609,0.233918128654971,"3","3"
"cell_2244","cell",858,672,0.116550116550117,"1","1"
"cell_2245","cell",859,639,0.116414435389988,"3","3"
"cell_2246","cell",855,658,0,"8","8"
"cell_2247","cell",859,678,0.349243306169965,"0","0"
"cell_2248","cell",858,675,0.116550116550117,"0","0"
"cell_2249","cell",856,663,0.116822429906542,"3","3"
"cell_2250","cell",854,671,0.234192037470726,"2","2"
"cell_2251","cell",859,622,0.349243306169965,"1","1"
"cell_2252","cell",859,683,0.116414435389988,"0","0"
"cell_2253","cell",854,630,0.468384074941452,"3","3"
"cell_2254","cell",855,645,0.116959064327485,"3","3"
"cell_2255","cell",855,666,0.116959064327485,"2","2"
"cell_2256","cell",858,596,0.34965034965035,"3","3"
"cell_2257","cell",855,691,0.233918128654971,"1","1"
"cell_2258","cell",854,607,0.234192037470726,"3","3"
"cell_2259","cell",854,692,0,"5","5"
"cell_2260","cell",856,658,0.233644859813084,"5","5"
"cell_2261","cell",855,665,0.467836257309942,"2","2"
"cell_2262","cell",852,690,0.117370892018779,"5","5"
"cell_2263","cell",853,668,0.117233294255569,"4","4"
"cell_2264","cell",856,662,0.116822429906542,"3","3"
"cell_2265","cell",855,624,0.467836257309942,"1","1"
"cell_2266","cell",856,673,0.350467289719626,"4","4"
"cell_2267","cell",854,634,0.234192037470726,"1","1"
"cell_2268","cell",855,645,0.818713450292398,"6","6"
"cell_2269","cell",854,624,0.234192037470726,"6","6"
"cell_2270","cell",851,641,0,"0","0"
"cell_2271","cell",852,630,0,"0","0"
"cell_2272","cell",852,642,0,"0","0"
"cell_2273","cell",851,627,0.235017626321974,"0","0"
"cell_2274","cell",851,590,0.235017626321974,"3","3"
"cell_2275","cell",850,709,0.705882352941177,"5","5"
"cell_2276","cell",853,635,0.586166471277843,"2","2"
"cell_2277","cell",850,582,0,"3","3"
"cell_2278","cell",850,618,0.470588235294118,"1","1"
"cell_2279","cell",849,650,0.117785630153121,"8","8"
"cell_2280","cell",849,700,0.706713780918728,"0","0"
"cell_2281","cell",848,590,0,"0","0"
"cell_2282","cell",849,635,0.353356890459364,"0","0"
"cell_2283","cell",849,603,0.471142520612485,"3","3"
"cell_2284","cell",850,576,0.235294117647059,"0","0"
"cell_2285","cell",845,617,0,"3","3"
"cell_2286","cell",849,672,0.471142520612485,"0","0"
"cell_2287","cell",845,678,0.591715976331361,"1","1"
"cell_2288","cell",848,641,0,"1","1"
"cell_2289","cell",844,657,0.118483412322275,"4","4"
"cell_2290","cell",849,696,0,"1","1"
"cell_2291","cell",848,713,0,"4","4"
"cell_2292","cell",848,618,0.35377358490566,"7","7"
"cell_2293","cell",847,684,0.118063754427391,"5","5"
"cell_2294","cell",847,631,0.236127508854782,"4","4"
"cell_2295","cell",844,641,0.592417061611374,"2","2"
"cell_2296","cell",846,564,0.354609929078014,"3","3"
"cell_2297","cell",844,661,0,"0","0"
"cell_2298","cell",844,682,0.118483412322275,"5","5"
"cell_2299","cell",844,581,0.355450236966825,"0","0"
"cell_2300","cell",843,643,0.237247924080664,"8","8"
"cell_2301","cell",841,598,0.237812128418549,"3","3"
"cell_2302","cell",844,626,0.592417061611374,"6","6"
"cell_2303","cell",842,656,1.18764845605701,"2","2"
"cell_2304","cell",845,637,0.828402366863905,"0","0"
"cell_2305","cell",843,653,0.474495848161329,"6","6"
"cell_2306","cell",844,646,0.23696682464455,"2","2"
"cell_2307","cell",844,660,0.355450236966825,"5","5"
"cell_2308","cell",843,704,0.118623962040332,"4","4"
"cell_2309","cell",843,660,0,"0","0"
"cell_2310","cell",843,503,0,"0","0"
"cell_2311","cell",840,604,0,"3","3"
"cell_2312","cell",839,835,0.238379022646007,"2","2"
"cell_2313","cell",840,656,0.119047619047619,"5","5"
"cell_2314","cell",841,669,0.237812128418549,"2","2"
"cell_2315","cell",837,669,0.1194743130227,"0","0"
"cell_2316","cell",837,647,0.2389486260454,"0","0"
