"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.8","seurat_clusters"
"cell_1911","cell",1047,795,0.573065902578797,"3","3"
"cell_1912","cell",1046,770,0,"1","1"
"cell_1913","cell",1044,768,0.574712643678161,"3","3"
"cell_1914","cell",1042,776,0.383877159309021,"2","2"
"cell_1915","cell",1040,851,0.288461538461538,"0","0"
"cell_1916","cell",1035,789,0.0966183574879227,"3","3"
"cell_1917","cell",1038,738,1.15606936416185,"3","3"
"cell_1918","cell",1035,801,0,"5","5"
"cell_1919","cell",1034,787,0.193423597678917,"8","8"
"cell_1920","cell",1032,818,0.775193798449612,"3","3"
"cell_1921","cell",1032,805,0.290697674418605,"0","0"
"cell_1922","cell",1032,714,1.06589147286822,"4","4"
"cell_1923","cell",1031,861,0.2909796314258,"0","0"
"cell_1924","cell",1031,804,0.872938894277401,"2","2"
"cell_1925","cell",1028,726,0.389105058365759,"4","4"
"cell_1926","cell",1031,807,0.2909796314258,"4","4"
"cell_1927","cell",1023,637,1.0752688172043,"8","8"
"cell_1928","cell",1025,759,1.85365853658537,"3","3"
"cell_1929","cell",1026,773,1.55945419103314,"2","2"
"cell_1930","cell",1026,783,0.292397660818713,"1","1"
"cell_1931","cell",1024,801,0.29296875,"0","0"
"cell_1932","cell",1019,711,0.686947988223749,"9","9"
"cell_1933","cell",1019,700,0.392541707556428,"3","3"
"cell_1934","cell",1020,827,1.76470588235294,"7","7"
"cell_1935","cell",1017,790,0,"1","1"
"cell_1936","cell",1020,786,0.0980392156862745,"1","1"
"cell_1937","cell",1020,569,0.196078431372549,"1","1"
"cell_1938","cell",1017,705,0.294985250737463,"4","4"
"cell_1939","cell",1017,691,1.96656833824975,"2","2"
"cell_1940","cell",1015,521,2.16748768472906,"9","9"
"cell_1941","cell",1014,751,0.887573964497041,"2","2"
"cell_1942","cell",1014,815,0.591715976331361,"5","5"
"cell_1943","cell",1013,813,0.0987166831194472,"0","0"
"cell_1944","cell",1006,590,0.198807157057654,"9","9"
"cell_1945","cell",1008,703,0.297619047619048,"0","0"
"cell_1946","cell",1003,735,0.398803589232303,"6","6"
"cell_1947","cell",996,814,0.903614457831325,"1","1"
"cell_1948","cell",998,733,0.200400801603206,"3","3"
"cell_1949","cell",996,725,1.80722891566265,"8","8"
"cell_1950","cell",995,792,0.50251256281407,"1","1"
"cell_1951","cell",995,688,0.50251256281407,"10","10"
"cell_1952","cell",990,716,0.202020202020202,"3","3"
"cell_1953","cell",988,745,0,"5","5"
"cell_1954","cell",988,757,0.607287449392713,"5","5"
"cell_1955","cell",989,721,1.314459049545,"3","3"
"cell_1956","cell",987,614,0.101317122593718,"9","9"
"cell_1957","cell",983,737,0.305188199389624,"0","0"
"cell_1958","cell",976,723,0.307377049180328,"5","5"
"cell_1959","cell",981,731,0.203873598369011,"3","3"
"cell_1960","cell",976,776,0.307377049180328,"5","5"
"cell_1961","cell",978,719,0.408997955010225,"5","5"
"cell_1962","cell",978,666,1.53374233128834,"2","2"
"cell_1963","cell",977,714,0.102354145342886,"2","2"
"cell_1964","cell",976,701,0.102459016393443,"1","1"
"cell_1965","cell",976,677,0.102459016393443,"1","1"
"cell_1966","cell",976,720,1.94672131147541,"3","3"
"cell_1967","cell",975,681,0.41025641025641,"3","3"
"cell_1968","cell",971,525,1.75077239958805,"9","9"
"cell_1969","cell",973,776,0.205549845837616,"3","3"
"cell_1970","cell",970,710,0.721649484536082,"2","2"
"cell_1971","cell",973,698,2.05549845837616,"4","4"
"cell_1972","cell",968,651,2.16942148760331,"2","2"
"cell_1973","cell",967,742,0.103412616339193,"5","5"
"cell_1974","cell",968,775,0.206611570247934,"1","1"
"cell_1975","cell",964,695,1.34854771784232,"4","4"
"cell_1976","cell",960,699,0.208333333333333,"0","0"
"cell_1977","cell",959,726,0.938477580813347,"0","0"
"cell_1978","cell",959,639,3.85818561001043,"2","2"
"cell_1979","cell",959,750,0.625651720542232,"3","3"
"cell_1980","cell",958,672,0.835073068893528,"3","3"
"cell_1981","cell",953,676,0.944386149003148,"1","1"
"cell_1982","cell",954,723,0.314465408805031,"0","0"
"cell_1983","cell",955,740,0.942408376963351,"2","2"
"cell_1984","cell",952,738,0.315126050420168,"0","0"
"cell_1985","cell",952,714,0.735294117647059,"2","2"
"cell_1986","cell",952,708,0.840336134453782,"2","2"
"cell_1987","cell",950,736,0.210526315789474,"3","3"
"cell_1988","cell",949,762,0.316122233930453,"0","0"
"cell_1989","cell",949,605,1.26448893572181,"2","2"
"cell_1990","cell",946,667,0.211416490486258,"1","1"
"cell_1991","cell",945,720,0.211640211640212,"4","4"
"cell_1992","cell",943,693,0.530222693531283,"1","1"
"cell_1993","cell",939,693,2.55591054313099,"3","3"
"cell_1994","cell",940,791,0.106382978723404,"0","0"
"cell_1995","cell",936,648,1.4957264957265,"3","3"
"cell_1996","cell",939,683,0.851970181043664,"3","3"
"cell_1997","cell",939,708,1.17145899893504,"2","2"
"cell_1998","cell",934,677,0.963597430406852,"2","2"
"cell_1999","cell",935,739,0.213903743315508,"5","5"
"cell_2000","cell",935,651,0.53475935828877,"3","3"
"cell_2001","cell",928,603,0.538793103448276,"5","5"
"cell_2002","cell",931,729,1.07411385606874,"1","1"
"cell_2003","cell",930,655,0.21505376344086,"8","8"
"cell_2004","cell",930,753,0.10752688172043,"5","5"
"cell_2005","cell",927,770,0.323624595469256,"3","3"
"cell_2006","cell",928,691,0.107758620689655,"4","4"
"cell_2007","cell",928,709,0.969827586206897,"2","2"
"cell_2008","cell",929,655,0.645855758880517,"2","2"
"cell_2009","cell",927,723,0.215749730312837,"5","5"
"cell_2010","cell",925,739,0.216216216216216,"5","5"
"cell_2011","cell",925,688,0.864864864864865,"2","2"
"cell_2012","cell",923,670,0.75839653304442,"7","7"
"cell_2013","cell",924,696,0.757575757575758,"2","2"
"cell_2014","cell",920,660,0.108695652173913,"0","0"
"cell_2015","cell",920,702,0.217391304347826,"1","1"
"cell_2016","cell",918,751,0,"0","0"
"cell_2017","cell",914,704,3.82932166301969,"2","2"
"cell_2018","cell",916,679,0.436681222707424,"7","7"
"cell_2019","cell",915,690,1.20218579234973,"3","3"
"cell_2020","cell",914,624,2.84463894967177,"2","2"
"cell_2021","cell",911,698,0.548847420417124,"5","5"
"cell_2022","cell",908,707,0.881057268722467,"0","0"
"cell_2023","cell",909,734,0.22002200220022,"5","5"
"cell_2024","cell",904,679,0.995575221238938,"2","2"
"cell_2025","cell",903,702,0.332225913621262,"1","1"
"cell_2026","cell",901,626,0.554938956714761,"3","3"
"cell_2027","cell",900,578,0.555555555555556,"3","3"
"cell_2028","cell",901,665,0.443951165371809,"2","2"
"cell_2029","cell",900,688,0.222222222222222,"1","1"
"cell_2030","cell",902,694,0.332594235033259,"0","0"
"cell_2031","cell",901,683,0,"3","3"
"cell_2032","cell",901,747,0.221975582685905,"0","0"
"cell_2033","cell",899,636,0.556173526140156,"8","8"
"cell_2034","cell",899,669,3.44827586206897,"1","1"
"cell_2035","cell",895,691,1.22905027932961,"1","1"
"cell_2036","cell",893,695,0.559910414333707,"1","1"
"cell_2037","cell",885,660,0.225988700564972,"5","5"
"cell_2038","cell",886,731,0.225733634311512,"2","2"
"cell_2039","cell",883,715,0.113250283125708,"3","3"
"cell_2040","cell",883,566,0.453001132502831,"1","1"
"cell_2041","cell",884,660,0.339366515837104,"3","3"
"cell_2042","cell",883,668,0.226500566251416,"3","3"
"cell_2043","cell",882,607,0.226757369614512,"2","2"
"cell_2044","cell",879,622,0.227531285551763,"3","3"
"cell_2045","cell",879,694,0.341296928327645,"1","1"
"cell_2046","cell",878,723,0.227790432801822,"5","5"
"cell_2047","cell",878,688,0.797266514806378,"1","1"
"cell_2048","cell",875,657,0.342857142857143,"3","3"
"cell_2049","cell",871,631,0.34443168771527,"3","3"
"cell_2050","cell",871,686,0.34443168771527,"1","1"
"cell_2051","cell",867,655,0.576701268742791,"0","0"
"cell_2052","cell",868,727,0,"3","3"
"cell_2053","cell",868,662,0.576036866359447,"6","6"
"cell_2054","cell",866,683,0.92378752886836,"4","4"
"cell_2055","cell",868,577,0.921658986175115,"0","0"
"cell_2056","cell",864,613,0,"4","4"
"cell_2057","cell",861,729,0.232288037166086,"0","0"
"cell_2058","cell",861,522,4.64576074332172,"2","2"
"cell_2059","cell",860,708,0,"5","5"
"cell_2060","cell",857,683,0.116686114352392,"3","3"
"cell_2061","cell",854,686,0.234192037470726,"0","0"
"cell_2062","cell",856,565,0,"9","9"
"cell_2063","cell",854,691,0.234192037470726,"0","0"
"cell_2064","cell",852,654,0.469483568075117,"1","1"
"cell_2065","cell",853,617,0.703399765533412,"2","2"
"cell_2066","cell",854,659,0.234192037470726,"1","1"
"cell_2067","cell",847,685,0,"3","3"
"cell_2068","cell",848,608,0.471698113207547,"7","7"
"cell_2069","cell",847,651,0.236127508854782,"0","0"
"cell_2070","cell",844,672,0,"1","1"
"cell_2071","cell",846,644,0.709219858156028,"1","1"
"cell_2072","cell",845,594,0.591715976331361,"2","2"
"cell_2073","cell",844,553,0.23696682464455,"9","9"
"cell_2074","cell",846,646,0.8274231678487,"2","2"
"cell_2075","cell",845,687,0.355029585798817,"0","0"
"cell_2076","cell",826,583,1.3317191283293,"8","8"
"cell_2077","cell",837,653,0.4778972520908,"0","0"
"cell_2078","cell",838,659,0.835322195704057,"1","1"
"cell_2079","cell",836,640,1.19617224880383,"3","3"
"cell_2080","cell",834,591,0,"4","4"
"cell_2081","cell",833,642,1.32052821128451,"2","2"
"cell_2082","cell",830,618,0,"9","9"
"cell_2083","cell",833,575,0.960384153661465,"2","2"
"cell_2084","cell",831,670,0.240673886883273,"1","1"
"cell_2085","cell",831,606,0.120336943441637,"1","1"
"cell_2086","cell",828,671,0.241545893719807,"0","0"
"cell_2087","cell",825,624,0.242424242424242,"3","3"
"cell_2088","cell",826,592,3.26876513317191,"2","2"
"cell_2089","cell",822,568,0.364963503649635,"8","8"
"cell_2090","cell",825,653,1.09090909090909,"2","2"
"cell_2091","cell",825,674,0.242424242424242,"1","1"
"cell_2092","cell",823,621,0.121506682867558,"5","5"
"cell_2093","cell",823,578,0.729040097205346,"9","9"
"cell_2094","cell",819,603,0.610500610500611,"3","3"
"cell_2095","cell",822,639,0.121654501216545,"3","3"
"cell_2096","cell",819,696,0.244200244200244,"0","0"
"cell_2097","cell",819,616,0.488400488400488,"0","0"
"cell_2098","cell",813,662,0,"5","5"
"cell_2099","cell",818,646,0.366748166259169,"3","3"
"cell_2100","cell",816,612,0.612745098039216,"1","1"
"cell_2101","cell",817,541,0.122399020807834,"0","0"
"cell_2102","cell",816,581,0.490196078431373,"0","0"
"cell_2103","cell",813,679,0,"5","5"
"cell_2104","cell",811,589,0,"1","1"
"cell_2105","cell",810,612,0.246913580246914,"0","0"
"cell_2106","cell",811,625,0,"0","0"
"cell_2107","cell",812,539,0.492610837438424,"9","9"
"cell_2108","cell",812,623,1.10837438423645,"3","3"
"cell_2109","cell",810,647,0.617283950617284,"3","3"
"cell_2110","cell",807,612,0.743494423791822,"2","2"
"cell_2111","cell",802,608,0.498753117206983,"0","0"
"cell_2112","cell",797,576,0.878293601003764,"4","4"
"cell_2113","cell",800,655,0.375,"0","0"
"cell_2114","cell",797,628,1.00376411543287,"0","0"
"cell_2115","cell",799,638,0.375469336670839,"0","0"
"cell_2116","cell",797,645,0,"0","0"
"cell_2117","cell",798,606,0,"0","0"
"cell_2118","cell",792,555,0.883838383838384,"5","5"
"cell_2119","cell",785,582,0.636942675159236,"4","4"
"cell_2120","cell",788,622,0.126903553299492,"0","0"
"cell_2121","cell",787,633,0.127064803049555,"3","3"
"cell_2122","cell",785,780,0.89171974522293,"2","2"
"cell_2123","cell",786,679,0.127226463104326,"5","5"
"cell_2124","cell",785,626,1.27388535031847,"2","2"
"cell_2125","cell",783,530,0.255427841634738,"3","3"
"cell_2126","cell",779,535,3.0808729139923,"2","2"
"cell_2127","cell",782,578,0.383631713554987,"3","3"
"cell_2128","cell",779,471,0.641848523748395,"0","0"
"cell_2129","cell",778,617,0.51413881748072,"1","1"
"cell_2130","cell",776,603,1.28865979381443,"2","2"
"cell_2131","cell",774,605,0.129198966408269,"8","8"
"cell_2132","cell",775,643,1.03225806451613,"2","2"
"cell_2133","cell",774,556,0.387596899224806,"4","4"
"cell_2134","cell",772,559,0.259067357512953,"3","3"
"cell_2135","cell",772,446,0.129533678756477,"0","0"
"cell_2136","cell",773,577,0.388098318240621,"5","5"
"cell_2137","cell",764,618,0.130890052356021,"6","6"
"cell_2138","cell",764,552,0.654450261780105,"4","4"
"cell_2139","cell",764,560,0.130890052356021,"3","3"
"cell_2140","cell",764,614,1.04712041884817,"4","4"
"cell_2141","cell",762,598,0.131233595800525,"2","2"
"cell_2142","cell",764,618,0.392670157068063,"1","1"
"cell_2143","cell",761,607,1.1826544021025,"2","2"
"cell_2144","cell",759,622,0.131752305665349,"0","0"
"cell_2145","cell",757,630,0.396301188903567,"0","0"
"cell_2146","cell",756,501,0.396825396825397,"0","0"
"cell_2147","cell",753,553,0.132802124833997,"1","1"
"cell_2148","cell",754,506,1.3262599469496,"3","3"
"cell_2149","cell",754,625,0.530503978779841,"5","5"
"cell_2150","cell",755,518,3.04635761589404,"1","1"
"cell_2152","cell",753,585,0.398406374501992,"1","1"
"cell_2153","cell",751,596,0.399467376830892,"0","0"
"cell_2154","cell",746,571,0.536193029490617,"8","8"
"cell_2155","cell",751,579,0.133155792276964,"0","0"
"cell_2156","cell",751,488,1.8641810918775,"9","9"
"cell_2157","cell",749,470,0,"0","0"
"cell_2158","cell",745,539,0.134228187919463,"0","0"
"cell_2159","cell",743,584,0.403768506056528,"2","2"
"cell_2160","cell",743,549,3.49932705248991,"2","2"
"cell_2161","cell",736,546,0.951086956521739,"4","4"
"cell_2162","cell",738,602,1.3550135501355,"1","1"
"cell_2163","cell",737,622,0.949796472184532,"3","3"
"cell_2164","cell",735,507,1.49659863945578,"1","1"
"cell_2165","cell",736,599,0.135869565217391,"3","3"
"cell_2166","cell",735,566,2.72108843537415,"3","3"
"cell_2167","cell",731,534,0.820793433652531,"2","2"
"cell_2168","cell",732,542,0.683060109289617,"3","3"
"cell_2169","cell",730,559,1.23287671232877,"9","9"
"cell_2170","cell",729,578,1.09739368998628,"1","1"
"cell_2171","cell",731,566,1.50478796169631,"3","3"
"cell_2172","cell",730,597,0.684931506849315,"3","3"
"cell_2173","cell",728,592,1.0989010989011,"7","7"
"cell_2174","cell",728,498,3.70879120879121,"10","10"
"cell_2175","cell",726,584,1.2396694214876,"3","3"
"cell_2176","cell",726,540,1.65289256198347,"2","2"
"cell_2177","cell",724,573,0.138121546961326,"8","8"
"cell_2178","cell",723,532,0.4149377593361,"1","1"
"cell_2179","cell",722,550,1.52354570637119,"2","2"
"cell_2180","cell",718,535,3.06406685236769,"3","3"
"cell_2181","cell",714,440,3.0812324929972,"1","1"
"cell_2182","cell",713,567,1.26227208976157,"2","2"
"cell_2183","cell",709,504,0.987306064880113,"9","9"
"cell_2184","cell",708,487,0.423728813559322,"9","9"
"cell_2185","cell",713,488,0.841514726507714,"0","0"
"cell_2186","cell",707,585,0.99009900990099,"2","2"
"cell_2187","cell",708,555,3.67231638418079,"2","2"
"cell_2188","cell",708,541,0.847457627118644,"2","2"
"cell_2189","cell",708,545,0.282485875706215,"8","8"
"cell_2190","cell",708,584,0.141242937853107,"5","5"
"cell_2191","cell",704,539,0.284090909090909,"4","4"
"cell_2192","cell",704,606,0.426136363636364,"2","2"
"cell_2193","cell",704,567,0.142045454545455,"0","0"
"cell_2194","cell",703,591,0.85348506401138,"2","2"
"cell_2195","cell",703,549,0.568990042674253,"1","1"
"cell_2196","cell",702,529,0,"1","1"
"cell_2197","cell",700,576,0.857142857142857,"3","3"
