"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.8","seurat_clusters"
"cell_3028","cell",1089,764,0.0918273645546373,"0","0"
"cell_3029","cell",1085,821,0.552995391705069,"3","3"
"cell_3030","cell",1081,801,3.33024976873266,"0","0"
"cell_3031","cell",1081,760,3.88529139685476,"3","3"
"cell_3032","cell",1077,718,0.557103064066852,"0","0"
"cell_3033","cell",1076,738,0.278810408921933,"0","0"
"cell_3034","cell",1072,761,1.11940298507463,"0","0"
"cell_3035","cell",1074,766,0,"3","3"
"cell_3036","cell",1073,773,0.372786579683131,"1","1"
"cell_3037","cell",1073,757,0.465983224603914,"0","0"
"cell_3038","cell",1073,697,0.186393289841566,"0","0"
"cell_3039","cell",1069,782,0.187090739008419,"0","0"
"cell_3040","cell",1069,739,0.280636108512629,"0","0"
"cell_3041","cell",1067,816,1.59325210871603,"0","0"
"cell_3042","cell",1067,825,0.749765698219306,"1","1"
"cell_3043","cell",1066,741,0.187617260787992,"1","1"
"cell_3044","cell",1064,751,0.845864661654135,"0","0"
"cell_3045","cell",1064,768,0.093984962406015,"2","2"
"cell_3046","cell",1062,736,0.0941619585687382,"0","0"
"cell_3047","cell",1062,543,0.0941619585687382,"0","0"
"cell_3048","cell",1060,737,0.188679245283019,"0","0"
"cell_3049","cell",1057,770,0.662251655629139,"0","0"
"cell_3050","cell",1056,745,0.189393939393939,"3","3"
"cell_3051","cell",1052,780,0.570342205323194,"0","0"
"cell_3052","cell",1051,788,1.14176974310181,"3","3"
"cell_3053","cell",1051,736,1.61750713606089,"3","3"
"cell_3054","cell",1050,754,0.19047619047619,"0","0"
"cell_3055","cell",1047,709,0.382043935052531,"0","0"
"cell_3056","cell",1048,758,0.190839694656489,"0","0"
"cell_3057","cell",1044,748,1.0536398467433,"0","0"
"cell_3058","cell",1045,715,0,"0","0"
"cell_3059","cell",1044,811,1.62835249042146,"2","2"
"cell_3060","cell",1039,778,0.673724735322425,"0","0"
"cell_3061","cell",1038,719,0.289017341040462,"0","0"
"cell_3062","cell",1036,794,2.41312741312741,"1","1"
"cell_3063","cell",1032,811,0.290697674418605,"0","0"
"cell_3064","cell",1035,800,2.60869565217391,"3","3"
"cell_3065","cell",1034,810,0,"0","0"
"cell_3066","cell",1031,767,0.2909796314258,"0","0"
"cell_3067","cell",1031,732,0.0969932104752667,"0","0"
"cell_3068","cell",1029,690,0.0971817298347911,"0","0"
"cell_3069","cell",1024,752,0.48828125,"2","2"
"cell_3070","cell",1024,725,0.29296875,"0","0"
"cell_3071","cell",1022,796,0,"2","2"
"cell_3072","cell",1015,702,0.985221674876847,"0","0"
"cell_3073","cell",1015,749,0,"1","1"
"cell_3074","cell",1014,741,0.19723865877712,"0","0"
"cell_3075","cell",1014,691,0.394477317554241,"0","0"
"cell_3076","cell",1012,725,0,"0","0"
"cell_3077","cell",1009,611,2.2794846382557,"3","3"
"cell_3078","cell",1007,741,0.695134061569017,"0","0"
"cell_3080","cell",1008,743,0.496031746031746,"0","0"
"cell_3081","cell",985,702,0.406091370558376,"0","0"
"cell_3082","cell",1005,732,0.298507462686567,"0","0"
"cell_3083","cell",1004,782,0.896414342629482,"2","2"
"cell_3084","cell",1001,590,1.1988011988012,"3","3"
"cell_3085","cell",1000,788,0.2,"1","1"
